Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65fb1a4498e33fe0c5f3cf87,5f3d6975ef131710ed519c7a,APPROVED,Not Applicable,2024-03-20T17:18:01.564000Z,2024-03-20T17:25:59.349000Z,2024-03-21T14:57:29.777000Z,2024-03-20T17:25:59.998543Z,478.0,CIH2THBV,5684,35,Male,Mixed,United States,United States,United States,English,No,Full-Time
65fb1a442ed7d4b735bc489d,655fa05b1303f59972ea6555,APPROVED,Not Applicable,2024-03-20T17:18:09.151000Z,2024-03-20T17:32:44.987000Z,2024-03-21T14:57:29.568000Z,2024-03-20T17:32:45.400437Z,876.0,CIH2THBV,972,32,Female,Black,United States,United States,United States,English,No,Full-Time
65fb1a47d0664c36d9be851e,56fa002e8425ef000b3a4276,APPROVED,Not Applicable,2024-03-20T17:18:04.418000Z,2024-03-20T17:26:42.868000Z,2024-03-21T14:57:29.976000Z,2024-03-20T17:26:49.879766Z,519.0,CIH2THBV,8122,35,Male,White,United States,United States,United States,English,No,Full-Time
65fb1af7050d28c5741b1fdc,65959f82b8fe41e7115815a1,APPROVED,Not Applicable,2024-03-20T17:21:46.799000Z,2024-03-20T17:31:36.480000Z,2024-03-21T14:57:30.192000Z,2024-03-20T17:31:36.989638Z,590.0,CIH2THBV,707,30,Female,Black,United States,United States,United States,English,Yes,Full-Time
65fb1af7eab083a4380c7057,638fdf87700dd1228bade2e1,APPROVED,Not Applicable,2024-03-20T17:20:55.644000Z,2024-03-20T17:29:12.687000Z,2024-03-21T14:57:30.412000Z,2024-03-20T17:29:13.482133Z,498.0,CIH2THBV,3606,70,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb1afc74c1a62700124237,601b28841ca7bb2f8edaa293,APPROVED,Not Applicable,2024-03-20T17:21:11.043000Z,2024-03-20T17:28:42.585000Z,2024-03-21T14:57:30.703000Z,2024-03-20T17:28:43.085616Z,452.0,CIH2THBV,2944,32,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
65fb1afecbc1ea83b14460bd,6312ada1ce715ee3916c3748,APPROVED,Not Applicable,2024-03-20T17:21:17.763000Z,2024-03-20T17:33:56.631000Z,2024-03-21T14:57:30.943000Z,2024-03-20T17:33:58.044145Z,759.0,CIH2THBV,2089,30,Male,White,United States,United States,United States,English,No,Full-Time
65fb1b001f533673a750d1a6,60ff1981688229d1e3eb43e9,APPROVED,Not Applicable,2024-03-20T17:21:08.542000Z,2024-03-20T17:34:08.806000Z,2024-03-21T14:57:31.198000Z,2024-03-20T17:34:09.329875Z,781.0,CIH2THBV,1388,59,Female,White,United States,United States,United States,English,No,Full-Time
65fb1b0308256b472ddcbc9f,65c243c37e0d77ca70ee030e,APPROVED,Not Applicable,2024-03-20T17:21:11.183000Z,2024-03-20T17:33:41.519000Z,2024-03-21T14:57:31.465000Z,2024-03-20T17:33:44.371751Z,751.0,CIH2THBV,495,22,Female,Mixed,United States,United States,United States,English,No,Full-Time
65fb1b050b437f3b983ae08f,65e85ad0d2ec2a33602e60ea,APPROVED,Not Applicable,2024-03-20T17:21:15.313000Z,2024-03-20T17:37:02.553000Z,2024-03-21T14:57:31.687000Z,2024-03-20T17:40:23.953785Z,948.0,CIH2THBV,33,37,Male,White,United States,United States,United States,English,No,Other
65fb1b06861a433336e083eb,60e364349645120ba12a3d70,APPROVED,Not Applicable,2024-03-20T17:21:35.438000Z,2024-03-20T17:35:45.600000Z,2024-03-21T14:57:31.922000Z,2024-03-20T17:35:46.258711Z,851.0,CIH2THBV,1954,30,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb1b070531cbe99ef21a58,63ebd1cd6715f8cbe3405c82,APPROVED,Not Applicable,2024-03-20T17:21:11.185000Z,2024-03-20T17:31:05.402000Z,2024-03-21T14:57:32.145000Z,2024-03-20T17:31:05.934057Z,595.0,CIH2THBV,3381,49,Female,Black,United States,United States,United States,English,Yes,Full-Time
65fb1b07a021bdfa0beccc3d,613929236e3092c6bad219ab,APPROVED,Not Applicable,2024-03-20T17:21:16.983000Z,2024-03-20T17:42:11.439000Z,2024-03-21T14:57:32.393000Z,2024-03-20T17:42:15.246637Z,1255.0,CIH2THBV,2070,35,Male,White,United States,United States,United States,English,No,Full-Time
65fb1b07f06cb3c4611241f8,55f1d57632af74001217014d,APPROVED,Not Applicable,2024-03-20T17:21:11.976000Z,2024-03-20T17:46:46.084000Z,2024-03-21T14:57:32.671000Z,2024-03-20T17:46:46.631282Z,1535.0,CO4SDEJE,806,28,Female,White,United States,United States,United States,English,No,Other
65fb1b090f00888df7d98b0d,600db78b56935a5dd8c759b3,APPROVED,Not Applicable,2024-03-20T17:21:21.537000Z,2024-03-20T17:34:18.553000Z,2024-03-21T14:57:32.997000Z,2024-03-20T17:34:19.126230Z,778.0,CIH2THBV,945,36,Female,White,United States,United States,United States,English,No,Full-Time
65fb1b0bb2eab1ebeabed30b,656cfa13c7a413e298816ba9,APPROVED,Not Applicable,2024-03-20T17:21:20.252000Z,2024-03-20T17:32:49.687000Z,2024-03-21T14:57:33.259000Z,2024-03-20T17:32:50.317741Z,690.0,CIH2THBV,358,35,Female,Black,United States,United States,United States,English,No,Full-Time
65fb1b0bb7f1fb648d7418fd,63bd971320ab2d40a1d02aa8,APPROVED,Not Applicable,2024-03-20T17:22:07.308000Z,2024-03-20T17:30:36.258000Z,2024-03-21T14:57:33.492000Z,2024-03-20T17:30:37.475490Z,509.0,CIH2THBV,2700,48,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb1b0c7b98920f3c103440,5e28f70500bb310cf3934256,APPROVED,Not Applicable,2024-03-20T17:21:29.650000Z,2024-03-20T17:30:57.732000Z,2024-03-21T14:57:33.727000Z,2024-03-20T17:30:58.628547Z,569.0,CIH2THBV,790,24,Male,Other,United States,United States,United States,English,Yes,Full-Time
65fb1b0d5da89a279f64bdb1,658574304634f5056c49285c,APPROVED,Not Applicable,2024-03-20T17:21:25.810000Z,2024-03-20T17:41:37.093000Z,2024-03-21T14:57:34.258000Z,2024-03-20T17:41:54.228105Z,1212.0,CIH2THBV,542,44,Male,Black,Ghana,United States,United States,English,No,Full-Time
65fb1b0d2c23591a192609cd,6272892b05043371638ee032,APPROVED,Not Applicable,2024-03-20T17:21:22.366000Z,2024-03-20T17:33:26.308000Z,2024-03-21T14:57:33.962000Z,2024-03-20T17:33:27.398513Z,724.0,CIH2THBV,1929,45,Female,White,United States,United States,United States,English,No,Full-Time
65fb1b0e733ff9a2abfd35da,65e1f75ab3efd22e847cfbf0,APPROVED,Not Applicable,2024-03-20T17:21:18.540000Z,2024-03-20T17:29:15.673000Z,2024-03-21T14:57:34.575000Z,2024-03-20T17:29:16.148217Z,478.0,CIH2THBV,116,23,Female,White,United States,United States,United States,English,No,Full-Time
65fb1b0f6ce3acfbb6327f4a,646ac5581ee782f7fc945861,APPROVED,Not Applicable,2024-03-20T17:21:42.191000Z,2024-03-20T17:32:37.199000Z,2024-03-21T14:57:34.886000Z,2024-03-20T17:32:37.763498Z,656.0,CIH2THBV,273,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
