Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65faff48ca217870867a7643,55bc1119fdf99b5693f3ec47,APPROVED,Not Applicable,2024-03-20T15:22:56.616000Z,2024-03-20T15:31:31.598000Z,2024-03-21T14:55:02.863000Z,2024-03-20T15:31:32.486088Z,515.0,CIH2THBV,787,31,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65faff48702acc59f4415b7d,5c78b032419dcc0014119082,APPROVED,Not Applicable,2024-03-20T15:24:32.489000Z,2024-03-20T15:36:34.635000Z,2024-03-21T14:55:02.613000Z,2024-03-20T15:38:48.823686Z,723.0,CIH2THBV,3911,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65faff4985ce2d99ff988a6a,5db4f0b63e33f2000dd54016,APPROVED,Not Applicable,2024-03-20T15:24:10.631000Z,2024-03-20T15:44:59.500000Z,2024-03-21T14:55:03.102000Z,2024-03-20T15:45:00.265817Z,1249.0,CIH2THBV,6903,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65faff4a819b502a8fe1ce0a,572d05c688902e00091e4a2c,APPROVED,Not Applicable,2024-03-20T15:22:54.942000Z,2024-03-20T15:33:41.250000Z,2024-03-21T14:55:03.345000Z,2024-03-20T15:34:11.237984Z,647.0,CIH2THBV,914,31,Male,White,United States,United States,United States,English,Yes,Full-Time
65faff4b649acb7b396bb396,64e970e4337e163e71677537,APPROVED,Not Applicable,2024-03-20T15:26:28.932000Z,2024-03-20T15:42:12.105000Z,2024-03-21T14:55:03.601000Z,2024-03-20T15:42:12.770873Z,944.0,CIH2THBV,322,61,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65faff4c7f55705c503ba53a,5ec00f62cf12be40ea6fe344,APPROVED,Not Applicable,2024-03-20T15:23:07.760000Z,2024-03-20T15:33:19.717000Z,2024-03-21T14:55:03.840000Z,2024-03-20T15:33:42.390514Z,612.0,CIH2THBV,7419,49,Female,White,United States,United States,United States,English,No,Full-Time
65faffc7ca217870867a7687,65e91c3fb210430e176c0582,APPROVED,Not Applicable,2024-03-20T15:26:16.507000Z,2024-03-20T15:54:12.752000Z,2024-03-21T14:55:04.086000Z,2024-03-20T15:54:13.300611Z,1677.0,CIH2THBV,77,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65faffe2ba02eb7aada69175,657dd22938e31904b66ca3b4,APPROVED,Not Applicable,2024-03-20T15:25:29.913000Z,2024-03-20T15:34:21.238000Z,2024-03-21T14:55:04.329000Z,2024-03-20T15:35:46.640935Z,532.0,CIH2THBV,550,53,Male,White,United States,United States,United States,English,No,Full-Time
65fb0003beb97bd77d673b56,62a099bb01ad779df1971ea4,APPROVED,Not Applicable,2024-03-20T15:26:02.087000Z,2024-03-20T15:36:59.932000Z,2024-03-21T14:55:04.592000Z,2024-03-20T15:38:52.686174Z,658.0,CIH2THBV,3837,61,Female,White,United States,United States,United States,English,No,Full-Time
65fb00056b479b332230c1f5,65dcca0d187f1e33aa00fca1,APPROVED,Not Applicable,2024-03-20T15:27:29.580000Z,2024-03-20T16:02:22.133000Z,2024-03-21T14:55:04.872000Z,2024-03-20T16:02:22.768285Z,2093.0,CIH2THBV,240,41,Female,Black,Nigeria,United States,United States,English,DATA_EXPIRED,Full-Time
